Killed,Killed Class,Death Type,Death Class,X,Y,Z,Grid,Killed By,Killed By Class,Year,Month,Day,Hour,Minute
,RD501_opfor_unit_B1,NA,,13562.6,5599.37,0.00141716,135933,OMPZ,RD501_opfor_unit_B1,1985,5,10,8,18
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,18
,RD501_opfor_unit_B1,NA,,13565.3,5599.68,0.00144196,135933,9051,RD501_opfor_unit_B1,1985,5,10,8,18
,RD501_opfor_unit_B1,NA,,14412.1,4606.78,0.00144768,144923,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,18
,RD501_opfor_unit_B1,NA,,13566.2,5599.54,0.00135994,135933,Z31O,RD501_opfor_unit_B1,1985,5,10,8,18
,RD501_opfor_unit_B1,NA,,14368.2,4581.07,0.00139999,143922,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,18
,RD501_speedboat_cis,NA,,13414.8,5127.6,-1.04235,134928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13414.8,5127.6,2.36135,134928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13414.8,5127.6,2.36135,134928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13414.8,5127.6,2.36135,134928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14492.1,4588,0.0012188,144923,CT Six,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_speedboat_cis,NA,,13326.5,5168.11,-0.947134,133928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13326.5,5168.11,2.45946,133928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13326.5,5168.11,2.45946,133928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1_crew,NA,,13326.5,5168.11,2.45946,133928,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13563.9,5598.06,0.00144768,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13568.3,5597.63,0.00145149,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13563,5601.6,0.00145531,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13563.9,5601.31,0.00144577,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13566.5,5602.01,0.00135612,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,13562.3,5603.09,0.00146675,135933,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14457,4617.31,0.00146437,144923,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14382.9,4535.41,0.00144434,143922,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14461.8,4605.16,0.00132179,144923,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14483.2,4586.84,0.0015173,144922,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14376.6,4561.91,0.001441,143922,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14417.8,4587.58,0.00146389,144922,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
CS Shape,JLTS_Clone_P2_DC15A_501,INF,Squad Lead@Cyclone 2-2,13563.6,5599.39,-0.0247765,135933,CT Hungarian,RD501_LAAT_MKIII_Balls,1985,5,10,8,19
,RD501_opfor_unit_B2_droid_Standard,NA,,14434.9,4608.47,0.00143385,144923,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14525.1,4614.59,0.00142002,145923,CT Six,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14507.5,4566.88,0.00139713,145922,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,19
,RD501_opfor_unit_B1,NA,,14382.6,4534.32,-0.00328016,143922,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_eweb_cis,NA,,14844.3,4531.91,-0.0340424,148922,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14845.5,4531.08,0.492542,148922,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14482.9,4408.66,0.00133228,144921,CI-S Soyvolon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14475,4476.22,0.00146961,144921,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14475.6,4446.09,0.00128841,144921,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14479.8,4416,0.00143433,144921,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14828.4,4520.93,0.00167084,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_Vulture,NA,,15043.9,4734.8,530.845,150924,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1_pilot,NA,,15042.2,4735.96,537.673,150924,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14478.8,4439.2,0.00144577,144921,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14865.8,4531.91,0.00143814,148922,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14834.2,4524.69,0.00143814,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_Vulture,NA,,12743.3,6346.6,268.028,127940,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1_pilot,NA,,12745.2,6345.34,274.105,127940,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14840.1,4527.49,0.00143814,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,20
,RD501_opfor_unit_B1,NA,,14459.3,4454.39,0.014658,144921,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1,NA,,14439.4,4448.11,0.00126648,144921,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_speedboat_cis,NA,,13169.8,6414.04,-1.00722,131941,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_crew,NA,,13169.8,6414.04,2.38956,131941,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_crew,NA,,13169.8,6414.04,2.38956,131941,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_crew,NA,,13169.8,6414.04,2.38956,131941,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1,NA,,14867,4529.22,0.00126266,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1,NA,,14858.5,4528.78,0.00148392,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1,NA,,14850.9,4528.72,0.0017662,148922,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
CT Mustang,JLTS_Clone_P2_DC15A_501,INF,Trooper,14305.2,5096.2,-0.0979939,143928,Khusraw,RD501_droideka_mobile,1985,5,10,8,21
,RD501_opfor_unit_B1,NA,,14478,4449.45,-0.016654,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_pilot,NA,,20077.1,7493.41,-1.33969,200952,Error: No vehicle,,1985,5,10,8,21
,RD501_Vulture,NA,,20078.9,7492.83,-5.88522,200952,Error: No vehicle,,1985,5,10,8,21
,RD501_Vulture,NA,,13267.2,4049.16,193.063,132917,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_pilot,NA,,13269.2,4048.95,197.992,132917,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_Vulture,NA,,14206.4,5811.75,2151.76,142935,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
,RD501_opfor_unit_B1_pilot,NA,,14208.6,5812.14,2156.9,142935,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,21
CM Heat,JLTS_Clone_P2_DC15A_501,INF,Medic,14329.4,5081.54,-0.16307,143927,Khusraw,RD501_droideka_mobile,1985,5,10,8,22
,RD501_Vulture,NA,,19692.2,14107.6,167.894,196018,Error: No vehicle,,1985,5,10,8,22
,RD501_Vulture,NA,,19686.7,14111.3,167.938,196018,Error: No vehicle,,1985,5,10,8,22
,RD501_opfor_unit_B1_pilot,NA,,19693,14109.6,174.397,196018,Error: No vehicle,,1985,5,10,8,22
,RD501_opfor_unit_B1_pilot,NA,,19684.6,14110.4,173.779,196018,Error: No vehicle,,1985,5,10,8,22
,RD501_droideka_mobile,NA,,14317.8,5119.41,-0.197622,143928,CT Kahn,JLTS_Clone_P2_DC15A_501,1985,5,10,8,22
,O_UAV_AI,NA,,14317.8,5119.41,-0.148848,143928,Error: No vehicle,,1985,5,10,8,22
,RD501_opfor_unit_B2_droid_Standard,NA,,14462.6,4470.34,0.00146675,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,22
,RD501_homing_spider_droid_Movable_MKII,NA,,14768,4193.71,0.0876083,147919,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,22
,RD501_opfor_unit_B1_crew,NA,,14768,4193.71,4.12765,147919,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,22
,RD501_opfor_unit_B1_crew,NA,,14768,4193.71,4.12765,147919,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,22
,Land_WallCity_01_gate_whiteblue_F,NA,,14774.5,4191.87,0.101578,147919,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,23
,RD501_droideka_mobile,NA,,14889.7,4671.25,-0.197815,148923,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,23
,O_UAV_AI,NA,,14889.7,4671.25,-0.148735,148923,Error: No vehicle,,1985,5,10,8,23
,RD501_droideka_mobile,NA,,14662.4,4382.48,-0.198265,146920,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,23
,O_UAV_AI,NA,,14662.4,4382.48,-0.148685,146920,Error: No vehicle,,1985,5,10,8,23
CT Dalton,JLTS_Clone_P2_DC15A_501,INF,Team Lead,14827.6,4528.73,0.17358,148922,4060,RD501_homing_spider_droid_Movable_MKII,1985,5,10,8,23
,RD501_opfor_unit_B2_droid_Standard,NA,,14476.7,4487.71,0.00157356,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,23
,RD501_opfor_unit_B1,NA,,14452.6,4465.23,0.00143528,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,23
,RD501_opfor_unit_B1,NA,,14486.4,4477.03,0.00141716,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_opfor_unit_B1,NA,,14422.7,4414.57,0.00131989,144921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_opfor_unit_B1,NA,,14493.1,4490.77,0.00141525,144922,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_opfor_unit_B2_droid_Standard,NA,,14397.6,4698.28,0.00145435,143924,CM-C Jeremy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_droideka_mobile,NA,,14332.7,4960.18,-0.196664,143926,CT Kahn,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,O_UAV_AI,NA,,14332.7,4960.18,-0.148583,143926,Error: No vehicle,,1985,5,10,8,24
,RD501_Vulture,NA,,12771.8,4388.04,605.819,127921,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_opfor_unit_B1_pilot,NA,,12773.7,4389.02,612.628,127921,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,8,24
,RD501_Vulture,NA,,-616.229,6007.55,176.296,993937,Davis,B_UAV_AI,1985,5,10,8,24
,RD501_opfor_unit_B1_pilot,NA,,-616.356,6007.92,184.433,993937,Davis,B_UAV_AI,1985,5,10,8,24
,RD501_droideka_mobile,NA,,14375.9,4688.19,-0.196612,143924,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,O_UAV_AI,NA,,14375.9,4688.19,-0.14855,143924,Error: No vehicle,,1985,5,10,8,25
CM Infamous,JLTS_Clone_P2_DC15A_501,INF,Trooper,14375,4688.92,0.00870228,143924,Error: No vehicle,,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15071.9,4704.81,0.0014534,150924,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15075,4708.76,0.0014267,150924,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15076.6,4709.07,0.00151062,150924,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15080.8,4713.33,0.0014267,150924,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15030.4,4662.68,0.0015583,150923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15060.2,4944.26,0.00167274,150926,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15069.3,4948.73,0.0014019,150926,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15074.1,4940.61,0.00144196,150926,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,14362,4646.31,0.00142431,143923,CM Lyssa,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,14435.9,4569.98,0.00143623,144922,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15124.1,4943.53,0.00167274,151926,CS-M Black,JLTS_Clone_P2_DC15A_501,1985,5,10,8,25
,RD501_opfor_unit_B1,NA,,15189.3,4594,0.00134468,151923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15217.4,4610,0.00143242,152923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15212.6,4616.54,0.00126839,152923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15211.6,4604.75,0.00138855,152923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15203.1,4615.83,0.00138474,152923,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15136.2,4946.87,0.00144768,151926,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_Vulture,NA,,6668.22,5404.83,963.536,066931,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1_pilot,NA,,6667.35,5406.92,968.997,066931,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15187.8,4946.99,0.00146103,151926,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15151.5,4619.94,0.00124359,151923,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15187.2,4605.61,0.00130272,151923,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_stat_reweb,NA,,14862,4535.88,-1.15335,148922,Error: No vehicle,,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15134,4931.94,0.00160599,151926,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15191.3,4603.28,0.00123596,151923,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15056,4655.92,0.00147629,150923,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15084.7,4936.87,0.00164223,150926,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15049.5,4637.62,0.0017395,150923,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12199.6,6937.78,0.00147247,121946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12220.3,6938,0.00100708,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12203.8,6942.6,0.00196457,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12226.5,6935.25,0.00124073,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12208.1,6930.68,0.00197601,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12203.8,6933.62,0.00216389,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12225.8,6945.09,0.00121403,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,12228.5,6953.96,0.00158787,122946,CX-W Hobnob,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
,RD501_opfor_unit_B1,NA,,15054.6,4685.04,0.00151634,150923,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,26
CT Dalton,JLTS_Clone_P2_DC15A_501,INF,Team Lead,222.069,5823.07,0.0049057,002935,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,27
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,27
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,27
,RD501_opfor_unit_B1,NA,,15170.2,4741.07,0.00141907,151924,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15171.7,4741.48,0.0012722,151924,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15170,4741.11,0.0014267,151924,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15172.2,4740.11,0.00142479,151924,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15153,4795.67,0.00145721,151925,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,14364.5,4604.69,0.00143909,143923,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15166.3,4755.05,0.00132751,151924,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_droideka_mobile,NA,,14941.4,5263.34,-0.196609,149929,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,O_UAV_AI,NA,,14941.4,5263.34,-0.148561,149929,Error: No vehicle,,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15132.5,4752.2,0.00137711,151924,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15183.6,4892.07,0.00151443,151926,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,14500.1,4685.65,0.00148869,145923,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15195,4866.97,0.00144577,151925,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15176.9,4866.63,0.00143433,151925,CT Kahn,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15193.3,4899.8,0.00158501,151926,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,15163.8,4772.74,0.0013504,151924,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,28
,RD501_opfor_unit_B1,NA,,14455,4598.86,0.00145149,144923,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15216.6,4896.24,0.00150871,152926,CT Kahn,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15194.4,4876.6,0.00149536,151925,CT Kahn,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15194.1,4870.57,0.0014801,151925,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,14438.9,4680.4,0.00162888,144923,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15197.1,4859.57,0.00144577,151925,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15199.2,4855.64,0.00127792,151925,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,14441.6,4677.4,0.00150108,144923,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15216.8,4852.06,0.00144196,152925,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15208.1,4846.25,0.00143051,152925,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,15217.5,4897.05,0.00153732,152926,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,14545.7,4470.66,0.00148582,145921,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,29
,RD501_opfor_unit_B1,NA,,14437.7,4695.7,0.0015192,144924,CT Six,JLTS_Clone_P2_DC15A_501,1985,5,10,8,30
,RD501_opfor_unit_B1,NA,,15244.4,4862.65,0.00151443,152925,CM-T Triage,JLTS_Clone_P2_DC15A_501,1985,5,10,8,30
